title,author,date,summary,link
जातिसूचक गालियां देने और दलित से मारपीट के आरोप में न्यायाधीश ने आरोपियों को सुनाई दो साल की सज़ा,Dalit Times,"मार्च 30, 2023",हाल ही में गांव सिरोली के दो युवकों द्वारा एक दलित व्यक्ति से मारपीट करने का मामला सामने आया है। आरोपियों ने दलित के […],https://dalittimes.in/the-judge-sentenced-the-accused-to-two-years-in-prison-for-casteist-abuses-and-assaulting-a-dalit/
यूपी : सवर्ण कोतवाल ने झूठे केस में फंसाने की धमकी देकर दलित फरियादी को चार घंटे हवालात में रखा,Dalit Times,"मार्च 25, 2023",उत्तरप्रदेश के पीलीभीत से जातिवाद का एक ऐसा मामला सामने आया है उत्तरप्रदेश में खाकी वर्दी फिर सवालों के घेरे में आ गई है। दरअसल […],https://dalittimes.in/up-upper-caste-policeman-kept-dalit-complainant-in-lock-up-for-four-hours-by-threatening-to-implicate-him-in-a-false-case/
"अमेठी में दलित किशोरी को अगवा कर किया रेप, आरोपी फ़रार, कहाँ तक पहुंची जाँच",Dalit Times,"मार्च 24, 2023",उत्तरप्रदेश के अमेठी से फिर एक बार दलित किशोरी के साथ रेप की वारदात सामने आई है। घटना मंगलवार 21 मार्च की है जब अमेठी […],https://dalittimes.in/dalit-girl-abducted-and-raped-in-amethi-accused-absconding-where-did-the-investigation-reach/
उत्तराखंड : फूलदेई पर दर्शन करने मंदिर पहुंची दलित छात्राओं को सवर्णों ने मंदिर में नही करने दिया प्रवेश,Dalit Times,"मार्च 23, 2023",देवभूमी कही जानी वाले उत्तराखंड से फिर एक बार दलितों के साथ भेदभाव का मामला सामने आया है। घटना उत्तराखंड के प्रसिद्ध त्यौहार फूलदेई के […],https://dalittimes.in/uttarakhand-upper-castes-did-not-allow-dalit-girl-students-who-reached-the-temple-to-visit-the-temple/
"हिमाचल प्रदेश : रामपुर में दलित युवक की मौत, परिजनों ने सवर्णो पर लगाया हत्या का आरोप",Dalit Times,"मार्च 21, 2023",शिमला : हिमाचल प्रदेश के रामपुर में दलित युवक की लाश मिलने से सनसनी फैल गयी। दलित युवक के परिजनों ने गांव के सवर्णो पर […],https://dalittimes.in/himachal-pradesh-dalit-youth-dies-in-rampur-family-members-ac/
"रायबरेली में दलित महिला के घर में घुसकर गैंगरेप, मारपीट और लूटपाट के तहत पुलिस ने दर्ज किया मामला",Dalit Times,"मार्च 20, 2023",रायबरेली में एक दलित महिला के साथ गैंगरेप का मामला सामने आया है। मामला बीते शुक्रवार का बताया जा रहा है। वहीं घटना रायबरेली के […],https://dalittimes.in/police-registered-a-case-of-gangrape-assault-and-loot-after-entering-the-house-of-a-dalit-woman-in-rae-bareilly/
"ज़मीन पर क़ब्ज़े के दौरान राजपूतों ने दलित के साथ कि मारपीट, इलाज के दौरान मौत",Dalit Times,"मार्च 19, 2023",मध्यप्रदेश: बीते शुक्रवार महू के देपालपुर तहसील में दलित के साथ इस हद तक मारपीट की गई कि एक दिन बाद दलित ने दम तोड़ […],https://dalittimes.in/during-the-occupation-of-the-land-rajputs-beat-up-dalits-died-during-treatment/
"मध्यप्रदेश : राजगढ़ में फाइनेंसर ने दलित किसान पर किया हमला, सिर पर आई गंभीर चोट, अस्पताल में भर्ती",Raksha Rawat,"मार्च 16, 2023",राजगढ़ में फाइनेंसर ने एक दलित किसान का सिर फोड़ दिया। जिसके बाद पुलिस ने कलेक्शन मैनेजर पर FIR दर्ज कर लिया है। फिलहाल पीड़ित […],https://dalittimes.in/madhya-pradesh-financier-attacks-dalit-farmer-in-rajgarh-serious-head-injury-admitted-to-hospital/
"फंदे से लटका मिला दलित का शव, सुसाइड या साजिश? जानिए क्या थी पूरी घटना",Raksha Rawat,"मार्च 15, 2023",मध्यप्रदेश के छतरपुर शहर से काफी चौका देने वाला मामला सामने आया है। जहां एक व्यक्ति का शव उसी के घर में फंदे से लटका […],https://dalittimes.in/dalits-dead-body-found-hanging-suicide-or-conspiracy-know-what-was-the-whole-incident/
गाजियाबाद: दलित नाबालिग गैंगरेप के आरोपियों को 15 साल बाद मिली सजा,Dalit Times,"मार्च 14, 2023",गाजियाबाद में दलित नाबालिग से गैंगरेप के मामले में अदालत ने चार दोषियों को आजीवन कारावास की सजा सुनाई इसी के साथ दो महिलाओं को आरोपियों […],https://dalittimes.in/dalit-minor-gangrape-accused-get-punishment-after-15-years/
"तेलंगाना : स्कूल के क्लासरूम में फंदे से लटका मिला दलित लड़की का शव, प्रिंसिपल पर प्रताड़ित करने के आरोप",Sushma Tomar,"मार्च 9, 2023",तेलंगाना : नागकुरनूल के एक सरकारी आवासीय विद्यालय में 13 साल की दलित लड़की निकिता ने अपने क्लासरूम में फांसी लगाकर आत्महत्या कर ली। घटना […],https://dalittimes.in/telangana-dalit-girls-body-found-hanging-in-school-classroom-principal-accused-of-torturing-her/
"राजस्थान : झालावाड़ में दलित युवक की बर्बरतापूर्ण हत्या, अपराधियों की नहीं पहचान",Dalit Times,"मार्च 5, 2023",राजस्थान में एक दलित युवक दुर्गेश मेघवाल की बर्बरता पूर्ण हत्या का मामला सामने आया है। हालांकि अभी तक अपराधियों की पहचान नहीं हुई है। […],https://dalittimes.in/rajasthan-brutal-murder-of-dalit-youth-in-jhalawar-criminals-not-identified/
"दलित दूल्हे के घोड़ी चढ़ने पर राजपूतों ने किया पथराव, बारातियों समेत 2 मासूम घायल",Raksha Rawat,"फ़रवरी 22, 2023",दुनिया में समानता के अधिकार की बातें चरम पर हो रही हैं.जाति-वर्ण को खत्म करने की मांगे तक उठ रही है. समानता और एकता फैलाने […],https://dalittimes.in/rajputs-pelted-stones-on-dalit-grooms-horse-2-innocent-people-including-baratis-were-injured/
"नशे में धुत बाबा धीरेंद्र शास्त्री के भाई ने किया दलित की शादी में हंगामा, वीडियो वायरल",Raksha Rawat,"फ़रवरी 20, 2023",भारत को हिंदु राष्ट्र बनाने की बात करने वाले बागेश्वर धाम वाले बाबा धीरेंद्र कृष्ण शास्त्री के भाई का एक वीडियो सेशल मीडिया पर तेजी […],https://dalittimes.in/drunk-baba-dhirendra-shastris-brother-creates-ruckus-at-dalit-familys-wedding-video-goes-viral/
"यूपी: दलित पिता की हत्या के बाद बेटी से बलात्कार की कोशिश, जानिए पूरी खबर",Dalit Times,"फ़रवरी 19, 2023",उत्तरप्रदेश के कौशांबी जिले में दलित आधी रात बेखौफ बदमाशों ने दलित किसान की हत्या कर दी है। इतना ही नहीं बदमाशों ने मृतक के […],https://dalittimes.in/up-attempted-rape-of-daughter-after-dalit-fathers-murder-know-full-news/
दलित की तरफदारी करने पर कांग्रेस नेता रुपेश यादव को मिली धमकी भरी खून से लिखी चिट्ठी,Raksha Rawat,"फ़रवरी 18, 2023",मध्य प्रदेश के ग्वालियर में कांग्रेस के नेता रुपेश यादव को जान से मारने की धमकी मिली है. किसी अज्ञात व्यक्ति ने खून से चिट्ठी […],https://dalittimes.in/congress-leader-rupesh-yadav-received-death-threats-after-writing-a-letter-in-blood/
"दलित महिला प्रधान को जातिवादियों ने दी भद्दी गालिया, धक्का देकर जमीन पर गिराया",Dalit Times,"फ़रवरी 15, 2023",रविवार 12 फरवरी को  उत्तरप्रदेश के नवाबगंज के हाट बाजार के उद्घाटन में एक दंबग ने कार्यक्रम में आए सांसद और विधायक के सामने ही […],https://dalittimes.in/casteists-abused-the-dalit-woman-leader-pushed-her-to-the-ground/
"200 रूपए के लिए सवर्णों ने ले ली दलित की जान, यूपी के मुजफ्फरनगर का मामला",Dalit Times,"फ़रवरी 15, 2023",साल 1976 की एक बड़ी फेमस फिल्म थी फिल्म का नाम था सबसे बड़ा रूपया… इस फिल्म का एक गाना काफी हिट हुआ जिसके बोल […],https://dalittimes.in/upper-castes-killed-a-dalit-for-rs-200-case-of-ups-muzaffarnagar/
"उत्तर प्रदेश: कौशाम्बी में सवर्ण महेंद्र ने दलित छात्रा से की छेड़छाड़, छात्रा ने सीएम योगी से मांगी मदद",Dalit Times,"दिसम्बर 15, 2022","तुम्हारी औकात क्या है ? तुम मुझे ऐसे कह रही हो? ये शब्द है, उत्तरप्रदेश के कौशाम्बी में रहने वाले जातिवादी महेंद्र प्रताप सिंह के […]",https://dalittimes.in/uttar-pradesh-dalit-girl-student-molested-by-upper-caste-mahendra-in-kaushambi-student-seeks-help-from-cm-yogi/
"उन्नाव में दो दलित युवतियों की हत्या, आरोपी गिरफ्तार, दो सालों में एक बार हुई अदालत में सुनवाई",Dalit Times,"दिसम्बर 13, 2022",उत्तर प्रदेश के उन्नाव में 17 फरवरी 2021 को एक दलित परिवार की 3 बेटियों को कथित तौर पर जहर दे दिया गया जिनमें से […],https://dalittimes.in/murder-of-two-dalit-girls-in-unnao-accused-arrested-hearing-in-court-once-in-two-years/
अंबेडकरनगर में पुलिस की पिटाई से हुई दलित युवक प्रवेश गौतम की मौत?,Dalit Times,"दिसम्बर 1, 2022",बीते बुधवार 30 नवंबर को उत्तर प्रदेश के जनपद अंबेडकरनगर के बेवाना थाना क्षेत्र में एक दलित युवक प्रवेश गौतम की मौत हो गई। मृतक […],https://dalittimes.in/dalit-youth-pravesh-gautam-died-due-to-police-beating-in-ambedkar-nagar/
"विशाल वाल्मीकि हत्या मामले में पुलिस ने बिलाल समेत तीन को किया गिरफ्तार, पंडित के कहने पर की थी हत्या..",Dalit Times,"नवम्बर 29, 2022",बीते रविवार उत्तर प्रदेश के मुरादाबाद से एक दिल दहला देने वाली घटना सामने आयी। मुरादाबाद के मोहल्ला बंजारन वाल्मीकि बस्ती में   एक दलित युवक […],https://dalittimes.in/in-the-vishal-valmiki-murder-case-the-police-arrested-three-including-bilal-the-murder-was-done-at-the-behest-of-pandit/
"मध्यप्रदेश में आदिवासी बच्ची के साथ रेप, गला घोटकर हत्या, शव जंगल में फेंका",Dalit Times,"नवम्बर 19, 2022",मध्यप्रदेश के नर्मदापुरम जिले के आदिवासी ब्लाक केसला से दिल दहलाने वाली घटना सामने आई है। यहाँ एक 9 साल की आदिवासी बच्ची के साथ […],https://dalittimes.in/tribal-girl-raped-strangulated-to-death-in-madhya-pradesh-body-thrown-in-forest/
"राजस्थान के जालौर में हुई अजमेर जैसी घटना, जातिवादियों से तंग आकर मेघवाल जाति के व्यक्ति ने की आत्महत्या",Dalit Times,"नवम्बर 4, 2022",राजस्थान में दलित युवक ओम प्रकाश की मौत का मामला अभी शांत भी नहीं हुआ था कि राजस्थान के जालौर से ऐसी ही एक हैरान […],https://dalittimes.in/ajmer-like-incident-happened-in-jalore-rajasthan-a-person-belonging-to-meghwal-caste-committed-suicide-after-getting-fed-up-with-casteists/
"अजमेर: दलित युवक आत्महत्या केस में भीम आर्मी चीफ ने की सीबीआई जांच की मांग, आंदोलन हुआ तेज",Dalit Times,"नवम्बर 3, 2022",बुधवार को राजस्थान के अजमेर जिले के नोसल गांव में दलित युवक ओम प्रकाश रैगर ने तथाकथित उच्च जाति वालों के अत्याचार से तंग आकर […],https://dalittimes.in/ajmer-bhim-army-chief-demands-cbi-inquiry-in-dalit-youth-suicide-case-movement-intensifies/
"अजमेर में गुर्जरों के अत्याचार से तंग आकर दलित युवक ने कि आत्महत्या, पुलिस ने भी नहीं की थी सुनवाई",Dalit Times,"नवम्बर 2, 2022",बीते चार सालों में राजस्थान में दलितों के साथ होने वाले अत्याचारों में बेतहाशा वृद्धि हुई है। हालिया मामला अजमेर के नोसल गांव का है […],https://dalittimes.in/tired-of-the-atrocities-of-the-gujjars-in-ajmer-the-dalit-youth-committed-suicide-even-the-police-did-not-listen/
"Pratapgarh news : दुर्गा पूजा पंडाल में दलित को बेरहमी से पीटा, अधमरी हालत में छोड़ कर फरार हुए आरोपी..",Dalit Times,"अक्टूबर 4, 2022",यूपी के प्रतापगढ़ में दुर्गा पूजा देखने गए एक 50 साल के दलित व्यक्ति जगरूप हरिजन को तथाकथित उच्च जाती वालों ने पीट पीट कर […],https://dalittimes.in/pratapgarh-news-in-durga-puja-pandal-the-dalit-was-brutally-beaten-up-the-accused-escaped-leaving-him-in-a-state-of-limbo/
"Rajasthan: बाड़मेर में गोबर लेने गई दलित नाबालिग से स्कूल के बाथरूम में किया दुष्कर्म, आरोपी फ़रार",VINOD TATIWAL,"सितम्बर 28, 2022",राजस्थान के  बाड़मेर जिले के गुडामालानी थाना क्षेत्र में एक दलित नाबालिग के साथ स्कूल के बाथरूम में दुष्कर्म का मामला सामने आया है. पीड़िता […],https://dalittimes.in/rajsthan-rape-of-a-dalit-minor-who-went-to-take-cow-dung-in-barmer-in-the-bathroom-of-the-school-the-accused-absconded/
"औरेया में दलित छात्र की मौत पर बवाल, क्या है पूरी घटना",Dalit Times,"सितम्बर 27, 2022",इसी महिने 7 सितंबर को यूपी के औरेया में एक घटना घटी थी. घटना ये थी कि औरैया के आदर्श इंटर कॉलेज में 10वीं कक्षा […],https://dalittimes.in/ruckus-over-the-death-of-a-dalit-student-in-auraiya-what-is-the-whole-incident/
UP: एग्ज़ाम में गलती करने पर टीचर ने दलित बच्चे को बुरी तरह पीटा..इलाज के दौरान हुई मौत,vimla bairwa,"सितम्बर 26, 2022",उत्तर प्रदेश के औरेया में दलित छात्र की मौत का मामला सामने आया है. आरोप है कि परीक्षा में गलती करने पर टीचर ने उसकी […],https://dalittimes.in/up-teacher-thrashes-dalit-child-badly-for-making-mistake-in-exam-died-during-treatment/
"NCRB report 2022: यूपी में दलितों के साथ बढ़ रहे हैं आपराधिक मामलें, राजस्थान और मध्यप्रदेश के आंकड़ों में भी आया उछाल",Dalit Times,"सितम्बर 23, 2022",दिन प्रतिदिन दलित प्रताड़ना की ऐसी घटनाएं सामने आती है जिन्हे सुन कर दिल दहल जाता है। हर वर्ष जाति के आधार पर प्रताड़ना के […],https://dalittimes.in/ncrb-report-2022-criminal-cases-with-dalits-are-increasing-in-up-there-is-a-jump-in-the-figures-of-rajasthan-and-madhya-pradesh-too/
NGT ने लगाई राजस्थान सरकार को फटकार साथ ही भारी जुर्माना भी लगाया,VINOD TATIWAL,"सितम्बर 18, 2022",Jaipur: राष्ट्रीय हरित प्राधिकरण (NGT) ने राजस्थान सरकार को कड़ी फटकार लगाई और भारी जुर्माना भी लगाया. प्राधिकरण ने इस मामले में राज्य के […],https://dalittimes.in/ngt-scolds-and-fines-rajasthan-government/
"दलित किशोरी का शव रेलवे स्टेशन के पीछे झाड़ियों में मिला , परिवार का दुष्कर्म के बाद हत्या का आरोप",Deepak Gupta,"सितम्बर 17, 2022",यूपी के बदायूं में खेतों की ओर जा रहे ग्रामीणों ने एक किशोरी का शव रेलवे स्टेशन के पीछे झाड़ियों में पड़ा देख […],https://dalittimes.in/dalit-girls-body-found-behind-railway-station/
"UP : मां के सामने दो बेटियों का अपहरण , फंदे से लटकते मिले बेटियों के शव, जानिए पूरी कहानी…",Deepak Gupta,"सितम्बर 15, 2022",उत्तर प्रदेश के लखीमपुर खीरी जिले में दो दलित सगी बहनों के शव पेड़ पर लटके मिलने के बाद पूरे इलाके में सनसनी फैल गई। […],https://dalittimes.in/up-kidnapping-of-two-daughters-in-front-of-mother-dead-bodies-of-daughters-found-hanging-from-noose-know-the-full-story/
दूसरी महिला से शादी करने के चक्कर में हैड कांस्टेबल ने मंगेतर को उतारा मौत के घाट,VINOD TATIWAL,"सितम्बर 14, 2022",यूपी के इटावा जिले में महिला की हत्या का सनसनीखेज मामला सामने आया है। सशस्त्र सीमा बल में तैनात हेड कांस्टेबल ने मंगेतर अर्चना की […],https://dalittimes.in/head-constable-put-fiance-to-death-for-marrying-another-woman/
"अमरुद तोड़ने पर हुआ झगड़ा, नागपुर से फ्लाइट लेकर पंहुचा बिहार शख्स",VINOD TATIWAL,"सितम्बर 14, 2022",बिहार के मुजफ्फपुर में बच्चों के अमरूद तोड़ने को लेकर विवाद इतना बढ़ गया कि एक पक्ष के लोग ने अपने परिवार का एक सदस्य […],https://dalittimes.in/fight-broke-out-over-guava-plucking-bihar-man-arrived-by-flight-from-nagpur/
"गाली देने की बात को लेकर दो भाइयों में झगड़ा, नशे में छोटे भाई की हत्या",VINOD TATIWAL,"सितम्बर 13, 2022",उत्तर प्रदेश : बांदा में एक सनसनीखेज मामला सामने आया है. यहां महज गालियां देने पर बड़े भाई ने छोटे भाई की डंडे से पीट-पीटकर […],https://dalittimes.in/quarrel-between-two-brothers-over-the-matter-of-abusing-murder-of-drunken-younger-brother/
UP NEWS: शामली में कलयुगी पिता ने बेटी को जलाकर मार डाला,VINOD TATIWAL,"सितम्बर 12, 2022",उत्तर प्रदेश : शामली के श्यामली-श्यामला इलाके में दूसरी बिरादरी के युवक से प्रेम प्रसंग और शादी की जिद करने पर एक पिता ने अपनी […],https://dalittimes.in/up-news-kaliyugi-father-burnt-his-daughter-to-death-in-shamli/
"योगीराज में फिर हैवानियत, पीलीभीत में दलित किशोरी को जिंदा जलाया",VINOD TATIWAL,"सितम्बर 12, 2022",उत्तर प्रदेश :  पीलीभीत के जिला माधोटांडा थाना क्षेत्र में दबंग युवकों ने एक दलित के घर में घुसकर 16 वर्षीय किशोरी के साथ कथित […],https://dalittimes.in/violence-again-in-yogiraj-dalit-teenager-burnt-alive-in-pilibhit/
"Levana Hotel Fire: योगी सरकार की बड़ी कार्रवाई, 19 अधिकारी हुए निलंबित",vimla bairwa,"सितम्बर 11, 2022","Levana Hotel Fire: लेवाना स्वीट्स अग्निकांड में योगी आदित्यनाथ सरकार ने बड़ी कार्रवाई करते हुए 19 अधिकारियों को निलंबित कर दिया है। जिसमें सीएफओ, तत्कालीन […]",https://dalittimes.in/levana-hotel-fire-yogi-governments-big-action-19-officers-suspended/
"बच्चा चोरी की अफवाह फैलाकर हिंसा करने वालो पर लगेगा NSA, सभी जिलों के पुलिस अधिकारियों को सख्त आदेश",VINOD TATIWAL,"सितम्बर 10, 2022",उत्तर प्रदेश सरकार ने बच्चा चोरी की अफवाह (Child Theft Rumor) फैलाकर उन्मादी हिंसा की बढ़ती घटनाओं को गंभीरता से लिया है। माहौल बिगाड़ने वाले […],https://dalittimes.in/nsa-will-be-imposed-on-those-who-do-violence-by-spreading-rumors-of-child-theft-strict-orders-to-police-officers-of-all-districts/
"Rajsthan: बीकानेर में दलित बच्ची के साथ हुई दुष्कर्म की घटना, घटना के 4 दिन बाद भी आरोपी पुलिस की पकड़ से बाहर",Dalit Times,"सितम्बर 8, 2022",महिला सुरक्षा को लेकर राजस्थान पुलिस के बड़े बड़े दावे सोशल मीडिया पर खूब चल रहे हैं लेकिन सच्चाई ये हैं कि एक नाबालिग लड़की […],https://dalittimes.in/rajsthan-the-incident-of-rape-of-a-dalit-girl-in-bikaner-even-after-4-days-of-the-incident-the-accused-is-out-of-the-police-custody/
उत्तर प्रदेश में नहीं रुक रहें हैं महिलाओं के खिलाफ उत्पीड़न के मामले,Dalit Times,"सितम्बर 6, 2022",सोमवार देर शाम मुजफ्फरनगर के गांव बाननगर में दो पक्षों के बीच जमकर मारपीट हुई। जिसमें दोनों पक्ष के 12 से अधिक लोग घायल हो […],https://dalittimes.in/cases-of-harassment-against-women-are-not-stopping-in-uttar-pradesh/
"राजस्थान के नागौर में छात्र का सरनेम देख कर जाट शिक्षक को आया गुस्सा, तोड़ा बच्चे का हाथ",Dalit Times,"सितम्बर 2, 2022",राजस्थान के नागौर में एक शिक्षक ने अपने ही छात्र को बेरहमी से पिटा। शिक्षक ने छात्र के साथ इस हद तक मारपीट की कि […],https://dalittimes.in/jat-teacher-got-angry-after-seeing-the-students-surname-in-nagaur-rajasthan-broke-the-childs-hand/
"कैसा नारी सशक्तिकरण : गैंगरेप पीड़ित बेटी के इंसाफ़ के लिए कोतवाली गई थी मां, इंस्पेक्टर ने किया बलात्कार",Deepak Gupta,"सितम्बर 2, 2022",नारी सशक्तिकरण की बात करने वाले लोगो को ज़रा अपनी आंखे खोल कर अपने चारों ओर देखना चाहिए कि जितनी महिलाएं सश्क्त हो रही है […],https://dalittimes.in/how-women-empowerment-mother-went-to-kotwali-for-justice-of-gangrape-victim-daughter-inspector-raped/
प्रदेश में 40 फीसदी महिलाओं के प्रति अपराधों में समय से फाइल नहीं हो रही चार्जशीट,Deepak Gupta,"सितम्बर 1, 2022",उत्तर प्रदेश में महिलाओं के प्रति अपराधों के 40 फीसदी केसो में समय से जांच पूरी नहीं हो रही है। केंद्र सरकार की गाइडलाइन के […],https://dalittimes.in/upwomenscrime/
उत्तरप्रदेश के उन्नाव में दलित बहनों के साथ छेड़छाड़ के आरोप,Deepak Gupta,"अगस्त 31, 2022",उत्तरप्रदेश के उन्नाव जिले के अचलगंज क्षेत्र में मेला भरा था। मेले में झूला झूल रही दो दलित युवतियों से मनचलों ने छेड़छाड़ की। चीख […],https://dalittimes.in/unnao_uttarpradesh/
सीतापुर में दलित नेताओं का पुलिस उत्पीड़न क्या योगी के विपक्ष के खात्मे के अभियान का हिस्सा है,Deepak Gupta,"अगस्त 30, 2022","उत्तर प्रदेश में गांव, ब्लॉक तहसील स्तर पर उभरते दलित नेतृत्व को खत्म करने की मुहिम पुलिस ने उठा रखी है, इसकी तस्दीक सीतापुर जिले […]",https://dalittimes.in/sitapurdalit-atrocity/
"वीडियो वायरल : नौकरी दिलाने के नाम पर दलित युवक से पैसों की मांग , पैसे न दे पाने के चलते तालिबानी सजा",Dalit Times,"अगस्त 28, 2022",उत्तरप्रदेश : दलितों पर हो रहे उत्पीड़न संबंधी हर दिन कई मामले सामने आ रहे हैं। सत्ता में बैठे लोग केवल झूठी सहानुभूति के साथ […],https://dalittimes.in/video-viral-demand-for-money-from-dalit-youth-in-the-name-of-getting-job-talibani-punishment-for-not-giving-money/
"अमृतकाल : दलित, आदिवासियों से छीनता जीवन और मौलिक अधिकार",Dalit Times,"अगस्त 28, 2022","बीते दिन देश में आज़ादी का 75वी वर्षगांठ मनाया गया, और ये आवयश्क रूप से उत्सव की भांति मनाया भी जाना चाहिए। आखिरकार बड़े संघर्ष […]",https://dalittimes.in/amritkal-snatching-life-and-fundamental-rights-from-dalits-tribals/
"संभल में नाबालिग रेप पीड़िता सिस्टम से हारी, गैंगरेप के बाद पीड़िता ने की आत्महत्या",Rajneesh Kumar Saxena,"अगस्त 27, 2022",लखनऊ ब्यूरो: उत्तर प्रदेश (Uttar Pradesh) के संभल जिलें (Sambhal District) में एक नाबालिग रेप पीड़िता सिस्टम से हार गई. कुढ़फतेहगढ़ थाना (Kudh Fatehgarh Thana) […],https://dalittimes.in/minor-rape-victim-lost-to-the-system-in-sambhal-after-gangrape-the-victim-committed-suicide/
उत्तर प्रदेश के लखीमपुर खीरी के सोशल मीडिया पर वायरल वीडियो का सच क्या है ?,Dalit Times,"अगस्त 26, 2022",लखीमपुर – उत्तर प्रदेश के लखीमपुर खीरी से एक वीडियो सोशल मीडिया पर वायरल हुआ है। जिसमें देखा जा सकता है कि ट्रैक्टर से कुछ […],https://dalittimes.in/what-is-the-truth-of-the-viral-video-on-social-media-of-lakhimpur-kheri-in-uttar-pradesh/
घर से देर रात शौच के लिए गई दलित लड़की के साथ चार युवकों ने किया गैंगरेप,Rajneesh Kumar Saxena,"अगस्त 3, 2022",लखनऊ ब्यूरो: उत्तर प्रदेश (Uttar Pradesh) में बलात्कार (Rape) के मामले दिन प्रतिदिन बढ़ते जा रहे है. इसी से जुड़ा एक मामला बलिया जिलें (Ballia […],https://dalittimes.in/a-dalit-girl-gang-raped-going-to-the-toilet-late-at-night-outside-home/
"मुजफ्फरनगर में दलित महिला का हुआ यौन उत्पीड़न, आरोपियों ने वीडियो बनाकर सोशल मीडिया पर किया अपलोड",Rajneesh Kumar Saxena,"अगस्त 1, 2022",लखनऊ ब्यूरो: उत्तर प्रदेश (Uttar Pradesh) के मुजफ्फरनगर जिलें (Muzaffarnagar District) में एक महिला के साथ हुए यौन उत्पीड़न का मामला सामने आया है. मामला […],https://dalittimes.in/mujaffarnagar-dalit-woman-sexually-assaulted-video-shared-on-social-media/
"कारोबारी ने दलित बहनों के साथ की छेड़छाड़, वीडियो वायरल होने पर पुलिस ने किया गिरफ्तार",Rajneesh Kumar Saxena,"जुलाई 30, 2022",लखनऊ ब्यूरो: पूरे उत्तर प्रदेश (Uttar Pradesh)  में अपराधियों के हौसले बुलंद है. बावजूद इसके जहां यूपी पुलिस (UP Police) मिशन शक्ति अभियान (Mission Shakti […],https://dalittimes.in/businessman-arrested-for-molesting-dalit-women/
"बसपा सुप्रीमों मायावती ने जताई चिंता, दलितों व अन्य पिछड़े वर्ग के प्रेरणा स्थल से हाथी के चोरी होनेे पर",Rajneesh Kumar Saxena,"जुलाई 28, 2022",लखनऊ ब्यूरो: उत्तर प्रदेश (Uttar Pradesh) की राजधानी लखनऊ (Lucknow) स्थित डॉ. भीमराव अम्बेडकर सामाजिक परिवर्तन स्थल (Dr. Bhimrao Ambedkar Samajik Parivartan Prateek Sthal) से […],https://dalittimes.in/mayawati-expresses-concern-over-elephant-sculptures-being-stolen/
"शाजापुर में दबंगों ने रोका दलित छात्रा का रास्ता, विरोध करने पर लाठी डंडों से किया हमला",Rajneesh Kumar Saxena,"जुलाई 27, 2022","भोपाल ब्यूरो: देश में हर तरफ बेटी बचाओ, बेटी पढ़ाओ (Beti Bachao Beti Padhao) अभियान चलाया जा रहा है. तो वही दूसरी ओर बेटियों को […]",https://dalittimes.in/shajapur-goons-block-road-harass-and-beat-up-women/
"घाटमपुर में दलित युवक को लाठी डंडों पर जमकर पीटा, अस्पताल में इलाज के दौरान हुई मौत",Rajneesh Kumar Saxena,"जुलाई 23, 2022",लखनऊ ब्यूरो: उत्तर प्रदेश (Uttar Pradesh) के कानपुर जिले (Kanpur District) के घाटमपुर थाना क्षेत्र (Ghatampur Thana Area) में एक व्यक्ति ने दलित युवक को […],https://dalittimes.in/in-ghatampur-a-dalit-youth-was-beaten-up-fiercely-on-sticks-died-during-treatment-in-the-hospital/
पिटबुल मालिक के सपोर्ट में उतरी पूर्व केंद्रीय मंत्री मेनका गांधी,Rajneesh Kumar Saxena,"जुलाई 20, 2022",लखनऊ ब्यूरो: उत्तर प्रदेश (Uttar Pradesh) की राजधानी लखनऊ (Lucknow) में कुछ दिन पहले पिटबुल डॅाग (Pitbull Dog) द्वारा किए गए अटैक से एक जिम […],https://dalittimes.in/menaka-gandhi-comes-in-support-of-pitbull-owner/
"जब स्त्री- पुरुष स्वेच्छा से रिलेशन में हो, संबंध विच्छेद होने पर बलात्कार केस दर्ज नही हो सकता : SC",VINOD TATIWAL,"जुलाई 19, 2022",सुप्रीम कोर्ट ने अग्रिम जमानत के एक मामले में फैसला सुनाते हुए अहम टिप्पणी की है। कोर्ट ने कहा है कि अगर कोई लड़की किसी […],https://dalittimes.in/when-a-man-and-a-woman-are-in-a-voluntarily-relationship-divorce-cannot-be-a-ground-for-filing-a-rape-case-supreme-court/
सुप्रीम कोर्ट से सहारा प्रमुख सुब्रत राय को बड़ी राहत,VINOD TATIWAL,"जुलाई 19, 2022",सुप्रीम कोर्ट से सहारा प्रमुख सुब्रत राय को बड़ी राहत मिली है। देश की सबसे बड़ी अदालत ने आज गुरुवार को अपने फैसले में पटना […],https://dalittimes.in/big-relief-to-sahara-chief-subrata-roy-from-supreme-court/
"दुकानदार ने दलित पति-पत्नी को लाठी-डंडों से पीटा, मजदूरी के पैसे मांगने पर हुई मारपीट",Rajneesh Kumar Saxena,"जुलाई 18, 2022",लखनऊ ब्यूरो: उत्तर प्रदेश (Uttar Pradesh) के उन्नाव जिलें (Unnao District) में मजदूरी के पैसे मांगने पर दुकानदार (Shopkeeper) ने दलित पति-पत्नी की लाठी-डंडों से पिटाई […],https://dalittimes.in/shopkeeper-beats-dalit-husband-and-wife-with-sticks-beaten-up-for-demanding-wages-money/
